"year","industry_branch","avg_wage","food_category","avg_price","unit"
2009,Peněžnictví a pojišťovnictví,46103,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Peněžnictví a pojišťovnictví,46103,Kapr živý,81.995,kg
2009,Peněžnictví a pojišťovnictví,46103,Těstoviny vaječné,30.975833333333327,kg
2009,Peněžnictví a pojišťovnictví,46103,Konzumní brambory,10.22125,kg
2009,Peněžnictví a pojišťovnictví,46103,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Peněžnictví a pojišťovnictví,46103,Jablka konzumní,25.85083333333333,kg
2009,Peněžnictví a pojišťovnictví,46103,Mléko polotučné pasterované,15.65875,l
2009,Peněžnictví a pojišťovnictví,46103,Kuřata kuchaná celá,57.86041666666666,kg
2009,Peněžnictví a pojišťovnictví,46103,Mrkev,16.564583333333335,kg
2009,Peněžnictví a pojišťovnictví,46103,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Peněžnictví a pojišťovnictví,46103,Eidamská cihla,111.66624999999999,kg
2009,Peněžnictví a pojišťovnictví,46103,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Peněžnictví a pojišťovnictví,46103,Pomeranče,29.790833333333335,kg
2009,Peněžnictví a pojišťovnictví,46103,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Peněžnictví a pojišťovnictví,46103,Papriky,51.703333333333326,kg
2009,Peněžnictví a pojišťovnictví,46103,Šunkový salám,117.99041666666666,kg
2009,Peněžnictví a pojišťovnictví,46103,Chléb konzumní kmínový,19.584166666666665,kg
2009,Peněžnictví a pojišťovnictví,46103,Pšeničná mouka hladká,9.969583333333334,kg
2009,Peněžnictví a pojišťovnictví,46103,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Peněžnictví a pojišťovnictví,46103,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Peněžnictví a pojišťovnictví,46103,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Zdravotní a sociální péče,23019,Cukr krystalový,19.812500000000004,kg
2009,Zdravotní a sociální péče,23019,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Zdravotní a sociální péče,23019,Jogurt bílý netučný,6.083749999999999,g
2009,Zdravotní a sociální péče,23019,Máslo,96.09499999999998,kg
2009,Zdravotní a sociální péče,23019,Banány žluté,30.56166666666667,kg
2009,Zdravotní a sociální péče,23019,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Zdravotní a sociální péče,23019,Kapr živý,81.995,kg
2009,Zdravotní a sociální péče,23019,Těstoviny vaječné,30.975833333333327,kg
2009,Zdravotní a sociální péče,23019,Konzumní brambory,10.22125,kg
2009,Zdravotní a sociální péče,23019,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Zdravotní a sociální péče,23019,Jablka konzumní,25.85083333333333,kg
2009,Zdravotní a sociální péče,23019,Mléko polotučné pasterované,15.65875,l
2009,Zdravotní a sociální péče,23019,Kuřata kuchaná celá,57.86041666666666,kg
2009,Zdravotní a sociální péče,23019,Mrkev,16.564583333333335,kg
2009,Zdravotní a sociální péče,23019,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Zdravotní a sociální péče,23019,Eidamská cihla,111.66624999999999,kg
2009,Zdravotní a sociální péče,23019,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Zdravotní a sociální péče,23019,Pomeranče,29.790833333333335,kg
2009,Zdravotní a sociální péče,23019,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Zdravotní a sociální péče,23019,Papriky,51.703333333333326,kg
2009,Zdravotní a sociální péče,23019,Šunkový salám,117.99041666666666,kg
2009,Zdravotní a sociální péče,23019,Chléb konzumní kmínový,19.584166666666665,kg
2009,Zdravotní a sociální péče,23019,Pšeničná mouka hladká,9.969583333333334,kg
2009,Zdravotní a sociální péče,23019,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Zdravotní a sociální péče,23019,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Zdravotní a sociální péče,23019,Pečivo pšeničné bílé,38.83333333333333,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Cukr krystalový,19.812500000000004,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Jogurt bílý netučný,6.083749999999999,g
2009,"Zemědělství, lesnictví, rybářství",17645,Máslo,96.09499999999998,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Banány žluté,30.56166666666667,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,"Zemědělství, lesnictví, rybářství",17645,Kapr živý,81.995,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Těstoviny vaječné,30.975833333333327,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Konzumní brambory,10.22125,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Jablka konzumní,25.85083333333333,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Mléko polotučné pasterované,15.65875,l
2009,"Zemědělství, lesnictví, rybářství",17645,Kuřata kuchaná celá,57.86041666666666,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Mrkev,16.564583333333335,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Vejce slepičí čerstvá,26.02083333333333,ks
2009,"Zemědělství, lesnictví, rybářství",17645,Eidamská cihla,111.66624999999999,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Vepřová pečeně s kostí,106.4804166666667,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Pomeranče,29.790833333333335,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Rajská jablka červená kulatá,34.91708333333334,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Papriky,51.703333333333326,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Šunkový salám,117.99041666666666,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Chléb konzumní kmínový,19.584166666666665,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Pšeničná mouka hladká,9.969583333333334,kg
2009,"Zemědělství, lesnictví, rybářství",17645,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,"Zemědělství, lesnictví, rybářství",17645,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,"Zemědělství, lesnictví, rybářství",17645,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Informační a komunikační činnosti,43083,Cukr krystalový,19.812500000000004,kg
2009,Informační a komunikační činnosti,43083,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Informační a komunikační činnosti,43083,Jogurt bílý netučný,6.083749999999999,g
2009,Informační a komunikační činnosti,43083,Máslo,96.09499999999998,kg
2009,Informační a komunikační činnosti,43083,Banány žluté,30.56166666666667,kg
2009,Informační a komunikační činnosti,43083,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Informační a komunikační činnosti,43083,Kapr živý,81.995,kg
2009,Informační a komunikační činnosti,43083,Těstoviny vaječné,30.975833333333327,kg
2009,Informační a komunikační činnosti,43083,Konzumní brambory,10.22125,kg
2009,Informační a komunikační činnosti,43083,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Informační a komunikační činnosti,43083,Jablka konzumní,25.85083333333333,kg
2009,Informační a komunikační činnosti,43083,Mléko polotučné pasterované,15.65875,l
2009,Informační a komunikační činnosti,43083,Kuřata kuchaná celá,57.86041666666666,kg
2009,Informační a komunikační činnosti,43083,Mrkev,16.564583333333335,kg
2009,Informační a komunikační činnosti,43083,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Informační a komunikační činnosti,43083,Eidamská cihla,111.66624999999999,kg
2009,Informační a komunikační činnosti,43083,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Informační a komunikační činnosti,43083,Pomeranče,29.790833333333335,kg
2009,Informační a komunikační činnosti,43083,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Informační a komunikační činnosti,43083,Papriky,51.703333333333326,kg
2009,Informační a komunikační činnosti,43083,Šunkový salám,117.99041666666666,kg
2009,Informační a komunikační činnosti,43083,Chléb konzumní kmínový,19.584166666666665,kg
2009,Informační a komunikační činnosti,43083,Pšeničná mouka hladká,9.969583333333334,kg
2009,Informační a komunikační činnosti,43083,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Informační a komunikační činnosti,43083,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Informační a komunikační činnosti,43083,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Cukr krystalový,19.812500000000004,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Jogurt bílý netučný,6.083749999999999,g
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Máslo,96.09499999999998,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Banány žluté,30.56166666666667,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Kapr živý,81.995,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Těstoviny vaječné,30.975833333333327,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Konzumní brambory,10.22125,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Jablka konzumní,25.85083333333333,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Mléko polotučné pasterované,15.65875,l
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Kuřata kuchaná celá,57.86041666666666,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Mrkev,16.564583333333335,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Eidamská cihla,111.66624999999999,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Pomeranče,29.790833333333335,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Papriky,51.703333333333326,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Šunkový salám,117.99041666666666,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Chléb konzumní kmínový,19.584166666666665,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Pšeničná mouka hladká,9.969583333333334,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Veřejná správa a obrana; povinné sociální zabezpečení,27035,Pečivo pšeničné bílé,38.83333333333333,kg
2009,"Ubytování, stravování a pohostinství",12334,Cukr krystalový,19.812500000000004,kg
2009,"Ubytování, stravování a pohostinství",12334,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,"Ubytování, stravování a pohostinství",12334,Jogurt bílý netučný,6.083749999999999,g
2009,"Ubytování, stravování a pohostinství",12334,Máslo,96.09499999999998,kg
2009,"Ubytování, stravování a pohostinství",12334,Banány žluté,30.56166666666667,kg
2009,"Ubytování, stravování a pohostinství",12334,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,"Ubytování, stravování a pohostinství",12334,Kapr živý,81.995,kg
2009,"Ubytování, stravování a pohostinství",12334,Těstoviny vaječné,30.975833333333327,kg
2009,"Ubytování, stravování a pohostinství",12334,Konzumní brambory,10.22125,kg
2009,"Ubytování, stravování a pohostinství",12334,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,"Ubytování, stravování a pohostinství",12334,Jablka konzumní,25.85083333333333,kg
2009,"Ubytování, stravování a pohostinství",12334,Mléko polotučné pasterované,15.65875,l
2009,"Ubytování, stravování a pohostinství",12334,Kuřata kuchaná celá,57.86041666666666,kg
2009,"Ubytování, stravování a pohostinství",12334,Mrkev,16.564583333333335,kg
2009,"Ubytování, stravování a pohostinství",12334,Vejce slepičí čerstvá,26.02083333333333,ks
2009,"Ubytování, stravování a pohostinství",12334,Eidamská cihla,111.66624999999999,kg
2009,"Ubytování, stravování a pohostinství",12334,Vepřová pečeně s kostí,106.4804166666667,kg
2009,"Ubytování, stravování a pohostinství",12334,Pomeranče,29.790833333333335,kg
2009,"Ubytování, stravování a pohostinství",12334,Rajská jablka červená kulatá,34.91708333333334,kg
2009,"Ubytování, stravování a pohostinství",12334,Papriky,51.703333333333326,kg
2009,"Ubytování, stravování a pohostinství",12334,Šunkový salám,117.99041666666666,kg
2009,"Ubytování, stravování a pohostinství",12334,Chléb konzumní kmínový,19.584166666666665,kg
2009,"Ubytování, stravování a pohostinství",12334,Pšeničná mouka hladká,9.969583333333334,kg
2009,"Ubytování, stravování a pohostinství",12334,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,"Ubytování, stravování a pohostinství",12334,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,"Ubytování, stravování a pohostinství",12334,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Činnosti v oblasti nemovitostí,20706,Cukr krystalový,19.812500000000004,kg
2009,Činnosti v oblasti nemovitostí,20706,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Činnosti v oblasti nemovitostí,20706,Jogurt bílý netučný,6.083749999999999,g
2009,Činnosti v oblasti nemovitostí,20706,Máslo,96.09499999999998,kg
2009,Činnosti v oblasti nemovitostí,20706,Banány žluté,30.56166666666667,kg
2009,Činnosti v oblasti nemovitostí,20706,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Činnosti v oblasti nemovitostí,20706,Kapr živý,81.995,kg
2009,Činnosti v oblasti nemovitostí,20706,Těstoviny vaječné,30.975833333333327,kg
2009,Činnosti v oblasti nemovitostí,20706,Konzumní brambory,10.22125,kg
2009,Činnosti v oblasti nemovitostí,20706,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Činnosti v oblasti nemovitostí,20706,Jablka konzumní,25.85083333333333,kg
2009,Činnosti v oblasti nemovitostí,20706,Mléko polotučné pasterované,15.65875,l
2009,Činnosti v oblasti nemovitostí,20706,Kuřata kuchaná celá,57.86041666666666,kg
2009,Činnosti v oblasti nemovitostí,20706,Mrkev,16.564583333333335,kg
2009,Činnosti v oblasti nemovitostí,20706,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Činnosti v oblasti nemovitostí,20706,Eidamská cihla,111.66624999999999,kg
2009,Činnosti v oblasti nemovitostí,20706,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Činnosti v oblasti nemovitostí,20706,Pomeranče,29.790833333333335,kg
2009,Činnosti v oblasti nemovitostí,20706,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Činnosti v oblasti nemovitostí,20706,Papriky,51.703333333333326,kg
2009,Činnosti v oblasti nemovitostí,20706,Šunkový salám,117.99041666666666,kg
2009,Činnosti v oblasti nemovitostí,20706,Chléb konzumní kmínový,19.584166666666665,kg
2009,Činnosti v oblasti nemovitostí,20706,Pšeničná mouka hladká,9.969583333333334,kg
2009,Činnosti v oblasti nemovitostí,20706,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Činnosti v oblasti nemovitostí,20706,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Činnosti v oblasti nemovitostí,20706,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Vzdělávání,23416,Cukr krystalový,19.812500000000004,kg
2009,Vzdělávání,23416,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Vzdělávání,23416,Jogurt bílý netučný,6.083749999999999,g
2009,Vzdělávání,23416,Máslo,96.09499999999998,kg
2009,Vzdělávání,23416,Banány žluté,30.56166666666667,kg
2009,Vzdělávání,23416,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Vzdělávání,23416,Kapr živý,81.995,kg
2009,Vzdělávání,23416,Těstoviny vaječné,30.975833333333327,kg
2009,Vzdělávání,23416,Konzumní brambory,10.22125,kg
2009,Vzdělávání,23416,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Vzdělávání,23416,Jablka konzumní,25.85083333333333,kg
2009,Vzdělávání,23416,Mléko polotučné pasterované,15.65875,l
2009,Vzdělávání,23416,Kuřata kuchaná celá,57.86041666666666,kg
2009,Vzdělávání,23416,Mrkev,16.564583333333335,kg
2009,Vzdělávání,23416,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Vzdělávání,23416,Eidamská cihla,111.66624999999999,kg
2009,Vzdělávání,23416,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Vzdělávání,23416,Pomeranče,29.790833333333335,kg
2009,Vzdělávání,23416,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Vzdělávání,23416,Papriky,51.703333333333326,kg
2009,Vzdělávání,23416,Šunkový salám,117.99041666666666,kg
2009,Vzdělávání,23416,Chléb konzumní kmínový,19.584166666666665,kg
2009,Vzdělávání,23416,Pšeničná mouka hladká,9.969583333333334,kg
2009,Vzdělávání,23416,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Vzdělávání,23416,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Vzdělávání,23416,Pečivo pšeničné bílé,38.83333333333333,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Cukr krystalový,19.812500000000004,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Jogurt bílý netučný,6.083749999999999,g
2009,"Kulturní, zábavní a rekreační činnosti",19449,Máslo,96.09499999999998,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Banány žluté,30.56166666666667,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,"Kulturní, zábavní a rekreační činnosti",19449,Kapr živý,81.995,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Těstoviny vaječné,30.975833333333327,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Konzumní brambory,10.22125,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Jablka konzumní,25.85083333333333,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Mléko polotučné pasterované,15.65875,l
2009,"Kulturní, zábavní a rekreační činnosti",19449,Kuřata kuchaná celá,57.86041666666666,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Mrkev,16.564583333333335,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Vejce slepičí čerstvá,26.02083333333333,ks
2009,"Kulturní, zábavní a rekreační činnosti",19449,Eidamská cihla,111.66624999999999,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Vepřová pečeně s kostí,106.4804166666667,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Pomeranče,29.790833333333335,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Rajská jablka červená kulatá,34.91708333333334,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Papriky,51.703333333333326,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Šunkový salám,117.99041666666666,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Chléb konzumní kmínový,19.584166666666665,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Pšeničná mouka hladká,9.969583333333334,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,"Kulturní, zábavní a rekreační činnosti",19449,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,"Kulturní, zábavní a rekreační činnosti",19449,Pečivo pšeničné bílé,38.83333333333333,kg
2009,Těžba a dobývání,28361,Cukr krystalový,19.812500000000004,kg
2009,Těžba a dobývání,28361,Rýže loupaná dlouhozrnná,36.10166666666667,kg
2009,Těžba a dobývání,28361,Jogurt bílý netučný,6.083749999999999,g
2009,Těžba a dobývání,28361,Máslo,96.09499999999998,kg
2009,Těžba a dobývání,28361,Banány žluté,30.56166666666667,kg
2009,Těžba a dobývání,28361,Přírodní minerální voda uhličitá,8.213333333333333,l
2009,Těžba a dobývání,28361,Kapr živý,81.995,kg
2009,Těžba a dobývání,28361,Těstoviny vaječné,30.975833333333327,kg
2009,Těžba a dobývání,28361,Konzumní brambory,10.22125,kg
2009,Těžba a dobývání,28361,Hovězí maso zadní bez kosti,179.00583333333336,kg
2009,Těžba a dobývání,28361,Jablka konzumní,25.85083333333333,kg
2009,Těžba a dobývání,28361,Mléko polotučné pasterované,15.65875,l
2009,Těžba a dobývání,28361,Kuřata kuchaná celá,57.86041666666666,kg
2009,Těžba a dobývání,28361,Mrkev,16.564583333333335,kg
2009,Těžba a dobývání,28361,Vejce slepičí čerstvá,26.02083333333333,ks
2009,Těžba a dobývání,28361,Eidamská cihla,111.66624999999999,kg
2009,Těžba a dobývání,28361,Vepřová pečeně s kostí,106.4804166666667,kg
2009,Těžba a dobývání,28361,Pomeranče,29.790833333333335,kg
2009,Těžba a dobývání,28361,Rajská jablka červená kulatá,34.91708333333334,kg
2009,Těžba a dobývání,28361,Papriky,51.703333333333326,kg
2009,Těžba a dobývání,28361,Šunkový salám,117.99041666666666,kg
2009,Těžba a dobývání,28361,Chléb konzumní kmínový,19.584166666666665,kg
2009,Těžba a dobývání,28361,Pšeničná mouka hladká,9.969583333333334,kg
2009,Těžba a dobývání,28361,"Pivo výčepní, světlé, lahvové",9.184166666666671,l
2009,Těžba a dobývání,28361,Rostlinný roztíratelný tuk,84.41041666666665,kg
2009,Těžba a dobývání,28361,Pečivo pšeničné bílé,38.83333333333333,kg
2010,Ostatní činnosti,18350,Mléko polotučné pasterované,16.034545454545455,l
2010,Ostatní činnosti,18350,Konzumní brambory,13.273636363636365,kg
2010,Ostatní činnosti,18350,Těstoviny vaječné,31.93818181818182,kg
2010,Ostatní činnosti,18350,Hovězí maso zadní bez kosti,176.15318181818185,kg
2010,Ostatní činnosti,18350,Rýže loupaná dlouhozrnná,33.92636363636363,kg
2010,Ostatní činnosti,18350,Rajská jablka červená kulatá,42.208636363636366,kg
2010,Ostatní činnosti,18350,Mrkev,15.789999999999997,kg
2010,Ostatní činnosti,18350,Vepřová pečeně s kostí,100.48272727272727,kg
2010,Ostatní činnosti,18350,Vejce slepičí čerstvá,25.14636363636364,ks
2010,Ostatní činnosti,18350,"Pivo výčepní, světlé, lahvové",9.890454545454546,l
2010,Ostatní činnosti,18350,Pomeranče,30.61772727272728,kg
2010,Ostatní činnosti,18350,Pečivo pšeničné bílé,33.53545454545455,kg
2010,Ostatní činnosti,18350,Banány žluté,27.443636363636358,kg
2010,Ostatní činnosti,18350,Kapr živý,84.38,kg
2010,Ostatní činnosti,18350,Papriky,61.49500000000001,kg
2010,Ostatní činnosti,18350,Pšeničná mouka hladká,8.769090909090908,kg
2010,Ostatní činnosti,18350,Eidamská cihla,119.95227272727271,kg
2010,Ostatní činnosti,18350,Jablka konzumní,25.276363636363637,kg
2010,Ostatní činnosti,18350,Cukr krystalový,18.269090909090906,kg
2010,Ostatní činnosti,18350,Rostlinný roztíratelný tuk,80.42090909090908,kg
2010,Ostatní činnosti,18350,Máslo,118.39227272727275,kg
2010,Ostatní činnosti,18350,Jogurt bílý netučný,6.257272727272729,g
2010,Ostatní činnosti,18350,Šunkový salám,116.98363636363638,kg
2010,Ostatní činnosti,18350,Chléb konzumní kmínový,18.391363636363636,kg
2010,Ostatní činnosti,18350,Přírodní minerální voda uhličitá,8.032272727272728,l
2010,Ostatní činnosti,18350,Kuřata kuchaná celá,56.901818181818186,kg
2010,Zdravotní a sociální péče,23591,Mléko polotučné pasterované,16.034545454545455,l
2010,Zdravotní a sociální péče,23591,Konzumní brambory,13.273636363636365,kg
2010,Zdravotní a sociální péče,23591,Těstoviny vaječné,31.93818181818182,kg
2010,Zdravotní a sociální péče,23591,Hovězí maso zadní bez kosti,176.15318181818185,kg
2010,Zdravotní a sociální péče,23591,Rýže loupaná dlouhozrnná,33.92636363636363,kg
2010,Zdravotní a sociální péče,23591,Rajská jablka červená kulatá,42.208636363636366,kg
2010,Zdravotní a sociální péče,23591,Mrkev,15.789999999999997,kg
2010,Zdravotní a sociální péče,23591,Vepřová pečeně s kostí,100.48272727272727,kg
2010,Zdravotní a sociální péče,23591,Vejce slepičí čerstvá,25.14636363636364,ks
2010,Zdravotní a sociální péče,23591,"Pivo výčepní, světlé, lahvové",9.890454545454546,l
2010,Zdravotní a sociální péče,23591,Pomeranče,30.61772727272728,kg
2010,Zdravotní a sociální péče,23591,Pečivo pšeničné bílé,33.53545454545455,kg
2010,Zdravotní a sociální péče,23591,Banány žluté,27.443636363636358,kg
2010,Zdravotní a sociální péče,23591,Kapr živý,84.38,kg
2010,Zdravotní a sociální péče,23591,Papriky,61.49500000000001,kg
2010,Zdravotní a sociální péče,23591,Pšeničná mouka hladká,8.769090909090908,kg
2010,Zdravotní a sociální péče,23591,Eidamská cihla,119.95227272727271,kg
2010,Zdravotní a sociální péče,23591,Jablka konzumní,25.276363636363637,kg
2010,Zdravotní a sociální péče,23591,Cukr krystalový,18.269090909090906,kg
2010,Zdravotní a sociální péče,23591,Rostlinný roztíratelný tuk,80.42090909090908,kg
2010,Zdravotní a sociální péče,23591,Máslo,118.39227272727275,kg
2010,Zdravotní a sociální péče,23591,Jogurt bílý netučný,6.257272727272729,g
2010,Zdravotní a sociální péče,23591,Šunkový salám,116.98363636363638,kg
2010,Zdravotní a sociální péče,23591,Chléb konzumní kmínový,18.391363636363636,kg
2010,Zdravotní a sociální péče,23591,Přírodní minerální voda uhličitá,8.032272727272728,l
2010,Zdravotní a sociální péče,23591,Kuřata kuchaná celá,56.901818181818186,kg
2010,,23858,Mléko polotučné pasterované,16.034545454545455,l
2010,,23858,Konzumní brambory,13.273636363636365,kg
2010,,23858,Těstoviny vaječné,31.93818181818182,kg
2010,,23858,Hovězí maso zadní bez kosti,176.15318181818185,kg
2010,,23858,Rýže loupaná dlouhozrnná,33.92636363636363,kg
2010,,23858,Rajská jablka červená kulatá,42.208636363636366,kg
2010,,23858,Mrkev,15.789999999999997,kg
2010,,23858,Vepřová pečeně s kostí,100.48272727272727,kg
2010,,23858,Vejce slepičí čerstvá,25.14636363636364,ks
2010,,23858,"Pivo výčepní, světlé, lahvové",9.890454545454546,l
2010,,23858,Pomeranče,30.61772727272728,kg
2010,,23858,Pečivo pšeničné bílé,33.53545454545455,kg
2010,,23858,Banány žluté,27.443636363636358,kg
2010,,23858,Kapr živý,84.38,kg
2010,,23858,Papriky,61.49500000000001,kg
2010,,23858,Pšeničná mouka hladká,8.769090909090908,kg
2010,,23858,Eidamská cihla,119.95227272727271,kg
2010,,23858,Jablka konzumní,25.276363636363637,kg
2010,,23858,Cukr krystalový,18.269090909090906,kg
2010,,23858,Rostlinný roztíratelný tuk,80.42090909090908,kg
2010,,23858,Máslo,118.39227272727275,kg
2010,,23858,Jogurt bílý netučný,6.257272727272729,g
2010,,23858,Šunkový salám,116.98363636363638,kg
2010,,23858,Chléb konzumní kmínový,18.391363636363636,kg
2010,,23858,Přírodní minerální voda uhličitá,8.032272727272728,l
